run_date,code,name,close,market_cap_억원,stock_return_pct,kospi_return_pct,rs_index,ma20,ma20_gap_pct,volatility_contraction,price_change_5d_pct,ma120,avg_volume_55,avg_volume_10,volume_change_pct,industry,core_theme,etf_trend_good,etf_names,etf_details,source_url
2026-08-25,005935,삼성전자우,194500,15024936,50.54,16.42,129.31,179990.00,8.06,X,+3.29,173273.33,4736335,4948974,+4.49,반도체와반도체장비,S7(삼성전자/SK하이닉스 등),3개통과,"TIGER MSCI Korea TR · 편입상위
TIGER 배당커버드콜액티브 · 편입상위
KODEX MSCI Korea TR · 편입상위","TIGER MSCI Korea TR (편입상위, 비중 4.57%, 20일선 +4.96%)
TIGER 배당커버드콜액티브 (편입상위, 비중 4.91%, 20일선 +5.08%)
KODEX MSCI Korea TR (편입상위, 비중 4.56%, 20일선 +4.71%)",https://finance.naver.com/item/main.naver?code=005935
2026-08-25,483650,달바글로벌,233000,29110,46.91,16.42,126.19,236125.00,-1.32,X,+5.91,203582.50,195592,200161,+2.34,화장품,미용기기 / 화장품,1개통과,"TIGER 화장품 · 편입상위
HANARO K-뷰티 · 편입상위
TIGER 200 생활소비재 · 편입상위","TIGER 화장품 (편입상위, 비중 8.21%, 20일선 +15.58%)
HANARO K-뷰티 (편입상위, 비중 7.15%, 20일선 +12.12%)
TIGER 200 생활소비재 (편입상위, 비중 3.13%, 20일선 +5.24%)",https://finance.naver.com/item/main.naver?code=483650
2026-08-25,034730,SK,556000,403115,46.51,16.42,125.85,539775.00,3.01,X,-5.76,516808.33,278839,162144,-41.85,석유와가스,LNG(액화천연가스) / 냉각시스템(액침냉각 등) / SI(시스템통합),3개통과,"TIME Korea플러스배당액티브 · 편입상위
TIGER 지주회사 · 편입상위
TIME 코리아밸류업액티브 · 편입상위","TIME Korea플러스배당액티브 (편입상위, 비중 3.32%, 20일선 +2.97%)
TIGER 지주회사 (편입상위, 비중 8.76%, 20일선 +3.53%)
TIME 코리아밸류업액티브 (편입상위, 비중 2.40%, 20일선 +3.55%)",https://finance.naver.com/item/main.naver?code=034730
2026-08-25,002995,금호건설우,20750,5730,43.50,16.42,123.26,20162.00,2.92,X,-10.56,18154.50,32978,40259,+22.08,건설,개별 테마 확인 필요,0개통과,,,https://finance.naver.com/item/main.naver?code=002995
2026-08-25,005930,삼성전자,257000,15024936,31.73,16.42,113.15,246750.00,4.15,X,-4.28,254633.33,31314952,26275742,-16.09,반도체와반도체장비,피지컬 AI/휴머노이드 로봇 / IT 대표주 / S7(삼성전자/SK하이닉스 등),3개통과,"KODEX 200 · 편입상위
TIGER 200 · 편입상위
TIGER 반도체TOP10 · 편입상위","KODEX 200 (편입상위, 비중 35.37%, 20일선 +4.63%)
TIGER 200 (편입상위, 비중 35.40%, 20일선 +4.55%)
TIGER 반도체TOP10 (편입상위, 비중 31.53%, 20일선 +6.78%)",https://finance.naver.com/item/main.naver?code=005930
2026-08-25,028050,삼성E&A,45850,89866,30.44,16.42,112.05,46680.00,-1.78,X,-4.28,45769.17,2276058,1410855,-38.01,건설,전후 재건(우크라/중동 전쟁 등) / 수자원(양적/질적 개선),3개통과,"KODEX 삼성그룹 · 편입상위
KODEX 삼성그룹밸류 · 편입상위
KODEX 건설 · 편입상위","KODEX 삼성그룹 (편입상위, 비중 2.10%, 20일선 +4.19%)
KODEX 삼성그룹밸류 (편입상위, 비중 7.51%, 20일선 +2.22%)
KODEX 건설 (편입상위, 비중 23.37%, 20일선 +6.71%)",https://finance.naver.com/item/main.naver?code=028050
2026-08-25,018260,삼성에스디에스,227000,175647,27.82,16.42,109.79,222775.00,1.90,O,-0.66,194991.67,546677,245629,-55.07,IT서비스,IT 대표주 / SI(시스템통합) / 스마트팩토리(스마트공장),3개통과,"KODEX 삼성그룹 · 편입상위
TIGER 200 IT · 편입상위
SOL 코리아메가테크액티브 · 편입상위","KODEX 삼성그룹 (편입상위, 비중 2.66%, 20일선 +4.19%)
TIGER 200 IT (편입상위, 비중 1.56%, 20일선 +6.33%)
SOL 코리아메가테크액티브 (편입상위, 비중 3.59%, 20일선 +3.89%)",https://finance.naver.com/item/main.naver?code=018260
2026-08-25,017670,SK텔레콤,98900,212427,26.47,16.42,108.64,90715.00,9.02,X,-0.90,91454.17,1781911,1803498,+1.21,무선통신서비스,통신 / 자율주행차 / UAM(도심항공모빌리티),3개통과,"TIME Korea플러스배당액티브 · 편입상위
TIME 코스피액티브 · 편입상위
TIGER 경기방어 · 편입상위","TIME Korea플러스배당액티브 (편입상위, 비중 3.51%, 20일선 +2.97%)
TIME 코스피액티브 (편입상위, 비중 2.06%, 20일선 +4.58%)
TIGER 경기방어 (편입상위, 비중 9.11%, 20일선 +3.60%)",https://finance.naver.com/item/main.naver?code=017670
2026-08-25,007070,GS리테일,26600,22239,26.37,16.42,108.55,26255.00,1.31,X,-2.39,23918.17,204826,157503,-23.10,백화점과일반상점,편의점 / 홈쇼핑 / 소매유통,2개통과,"TIGER LG그룹플러스 · 편입상위
TRUSTON 코리아밸류업액티브 · 편입상위","TIGER LG그룹플러스 (편입상위, 비중 3.31%, 20일선 +4.97%)
TRUSTON 코리아밸류업액티브 (편입상위, 비중 2.90%, 20일선 +2.56%)",https://finance.naver.com/item/main.naver?code=007070
2026-08-25,051900,LG생활건강,316000,47322,24.65,16.42,107.08,301875.00,4.68,X,+5.33,256825.00,85189,82458,-3.21,화장품,밸류업(24년 기업가치 제고계획 발표) / 여름 / 음식료업종,2개통과,"TIGER 화장품 · 편입상위
TIGER LG그룹플러스 · 편입상위
TIGER 중국소비테마 · 편입상위","TIGER 화장품 (편입상위, 비중 9.58%, 20일선 +15.58%)
TIGER LG그룹플러스 (편입상위, 비중 4.81%, 20일선 +4.97%)
TIGER 중국소비테마 (편입상위, 비중 5.63%, 20일선 +5.86%)",https://finance.naver.com/item/main.naver?code=051900
2026-08-25,000810,삼성화재,648000,289315,24.14,16.42,106.63,627150.00,3.32,X,+3.51,565254.17,153780,111584,-27.44,손해보험,손해보험 / 밸류업(25년 기업가치 제고계획 발표) / 코리아 밸류업 지수(Korea Value-up Index),3개통과,"KODEX 삼성그룹 · 편입상위
KODEX 금융고배당TOP10타겟위클리커버드콜 · 편입상위
TIGER 은행고배당플러스TOP10 · 편입상위","KODEX 삼성그룹 (편입상위, 비중 5.99%, 20일선 +4.19%)
KODEX 금융고배당TOP10타겟위클리커버드콜 (편입상위, 비중 10.52%, 20일선 +0.22%)
TIGER 은행고배당플러스TOP10 (편입상위, 비중 4.81%, 20일선 +0.11%)",https://finance.naver.com/item/main.naver?code=000810
2026-08-25,066575,LG전자우,71600,326583,23.24,16.42,105.86,65375.00,9.52,O,-1.92,65995.00,301303,90222,-70.06,전자제품,개별 테마 확인 필요,1개통과,TIGER 우선주 · 편입상위,"TIGER 우선주 (편입상위, 비중 5.79%, 20일선 +4.93%)",https://finance.naver.com/item/main.naver?code=066575
2026-08-25,282330,BGF리테일,145300,25113,21.59,16.42,104.44,137635.00,5.57,X,+1.47,128713.33,88698,67534,-23.86,백화점과일반상점,편의점 / 밸류업(25년 기업가치 제고계획 발표) / 소매유통,2개통과,"RISE K엔터&여행레저 · 편입상위
TIGER 우량가치 · 편입상위","RISE K엔터&여행레저 (편입상위, 비중 4.85%, 20일선 -2.94%)
TIGER 우량가치 (편입상위, 비중 2.28%, 20일선 +2.79%)",https://finance.naver.com/item/main.naver?code=282330
2026-08-25,021240,코웨이,98700,69847,21.25,16.42,104.15,94735.00,4.19,X,+2.28,86779.17,228217,158596,-30.51,가정용기기와용품,제습기 / 여름 / 밸류업(25년 기업가치 제고계획 발표),3개통과,"BNK 주주가치액티브 · 편입상위
KIWOOM 블루칩 · 편입상위
KODEX 경기소비재 · 편입상위","BNK 주주가치액티브 (편입상위, 비중 2.64%, 20일선 +3.24%)
KIWOOM 블루칩 (편입상위, 비중 2.79%, 20일선 +2.79%)
KODEX 경기소비재 (편입상위, 비중 13.42%, 20일선 +1.42%)",https://finance.naver.com/item/main.naver?code=021240
2026-08-25,453340,현대그린푸드,18600,6039,19.23,16.42,102.42,18520.00,0.43,X,+1.14,17142.00,50352,38805,-22.93,식품,밸류업(24년 기업가치 제고계획 발표) / 음식료업종,0개통과,,,https://finance.naver.com/item/main.naver?code=453340
2026-08-25,028260,삼성물산,367000,595155,15.77,16.42,99.45,344725.00,6.46,X,-0.54,361066.67,661233,425817,-35.60,복합기업,S7(삼성전자/SK하이닉스 등) / 모듈러주택 / 자원개발,3개통과,"KODEX 200 · 편입상위
TIGER 200 · 편입상위
KODEX 200TR · 편입상위","KODEX 200 (편입상위, 비중 1.03%, 20일선 +4.63%)
TIGER 200 (편입상위, 비중 1.03%, 20일선 +4.55%)
KODEX 200TR (편입상위, 비중 1.03%, 20일선 +4.64%)",https://finance.naver.com/item/main.naver?code=028260
2026-08-25,008930,한미사이언스,46300,31665,14.46,16.42,98.32,42410.00,9.17,X,+3.81,36047.08,182935,715642,+291.20,제약,밸류업(24년 기업가치 제고계획 발표) / 지주사 / 밸류업(25년 기업가치 제고계획 발표),3개통과,"KODEX 바이오 · 편입상위
TIGER 200 헬스케어 · 편입상위
KODEX 200동일가중 · 편입상위","KODEX 바이오 (편입상위, 비중 3.53%, 20일선 +1.63%)
TIGER 200 헬스케어 (편입상위, 비중 3.71%, 20일선 +4.01%)
KODEX 200동일가중 (편입상위, 비중 0.81%, 20일선 +3.22%)",https://finance.naver.com/item/main.naver?code=008930
2026-08-25,443060,HD현대마린솔루션,208000,93253,14.29,16.42,98.17,196075.00,6.08,O,+1.96,207830.00,188827,83631,-55.71,조선,밸류업(24년 기업가치 제고계획 발표) / 조선기자재,3개통과,"SOL 조선TOP3플러스 · 편입상위
TIGER 조선TOP10 · 편입상위
HANARO Fn조선해운 · 편입상위","SOL 조선TOP3플러스 (편입상위, 비중 3.64%, 20일선 -1.93%)
TIGER 조선TOP10 (편입상위, 비중 7.92%, 20일선 -1.38%)
HANARO Fn조선해운 (편입상위, 비중 8.69%, 20일선 +0.85%)",https://finance.naver.com/item/main.naver?code=443060
2026-08-25,082640,동양생명,8250,12875,13.95,16.42,97.88,8225.00,0.30,O,+0.00,8039.50,127479,0,-100.00,생명보험,생명보험,0개통과,,,https://finance.naver.com/item/main.naver?code=082640
2026-08-25,078935,GS우,64000,113146,13.27,16.42,97.30,59775.00,7.07,X,-0.31,55475.00,8354,10239,+22.57,석유와가스,개별 테마 확인 필요,0개통과,,,https://finance.naver.com/item/main.naver?code=078935
2026-08-25,001530,DI동일,24600,5096,10.81,16.42,95.18,24250.00,1.44,X,+2.50,24118.08,44908,22115,-50.75,"섬유,의류,신발,호화품",여름 / 밸류업(25년 기업가치 제고계획 발표) / 2차전지,0개통과,,,https://finance.naver.com/item/main.naver?code=001530
2026-08-25,055550,신한지주,106500,499964,10.13,16.42,94.60,104095.00,2.31,X,+0.00,98806.67,1465607,1027974,-29.86,은행,밸류업(24년 기업가치 제고계획 발표) / STO(토큰증권 발행) / 지주사,3개통과,"KODEX 200 · 편입상위
TIGER 200 · 편입상위
KODEX 200TR · 편입상위","KODEX 200 (편입상위, 비중 1.14%, 20일선 +4.63%)
TIGER 200 (편입상위, 비중 1.16%, 20일선 +4.55%)
KODEX 200TR (편입상위, 비중 1.14%, 20일선 +4.64%)",https://finance.naver.com/item/main.naver?code=055550
2026-08-25,003550,LG,112600,170242,9.85,16.42,94.36,106510.00,5.72,O,-0.09,102533.33,692011,309825,-55.23,복합기업,밸류업(24년 기업가치 제고계획 발표) / 지주사 / 스마트팩토리(스마트공장),3개통과,"TIGER 200 IT · 편입상위
TIGER 200IT레버리지 · 편입상위
TIGER 지주회사 · 편입상위","TIGER 200 IT (편입상위, 비중 1.73%, 20일선 +6.33%)
TIGER 200IT레버리지 (편입상위, 비중 3.49%, 20일선 +7.78%)
TIGER 지주회사 (편입상위, 비중 7.82%, 20일선 +3.53%)",https://finance.naver.com/item/main.naver?code=003550
2026-08-25,086790,하나금융지주,130800,358873,8.91,16.42,93.55,128220.00,2.01,X,+0.08,120924.17,924258,698028,-24.48,은행,밸류업(24년 기업가치 제고계획 발표) / STO(토큰증권 발행) / 토스(toss),3개통과,"KODEX 200 · 편입상위
TIGER 200 · 편입상위
KODEX 200TR · 편입상위","KODEX 200 (편입상위, 비중 0.86%, 20일선 +4.63%)
TIGER 200 (편입상위, 비중 0.87%, 20일선 +4.55%)
KODEX 200TR (편입상위, 비중 0.86%, 20일선 +4.64%)",https://finance.naver.com/item/main.naver?code=086790
2026-08-25,105560,KB금융,166400,590200,8.40,16.42,93.12,167355.00,-0.57,X,-1.25,159637.50,1477214,980965,-33.59,은행,밸류업(24년 기업가치 제고계획 발표) / STO(토큰증권 발행) / 지주사,3개통과,"KODEX 200 · 편입상위
TIGER 200 · 편입상위
KODEX 200TR · 편입상위","KODEX 200 (편입상위, 비중 1.35%, 20일선 +4.63%)
TIGER 200 (편입상위, 비중 1.35%, 20일선 +4.55%)
KODEX 200TR (편입상위, 비중 1.35%, 20일선 +4.64%)",https://finance.naver.com/item/main.naver?code=105560
2026-08-25,033780,KT&G,175400,182083,8.07,16.42,92.83,178280.00,-1.62,X,-0.68,172714.17,320104,286556,-10.48,담배,밸류업(24년 기업가치 제고계획 발표) / 코리아 밸류업 지수(Korea Value-up Index) / 건강기능식품,3개통과,"TIGER 경기방어 · 편입상위
KODEX 필수소비재 · 편입상위
KODEX 모멘텀Plus · 편입상위","TIGER 경기방어 (편입상위, 비중 9.26%, 20일선 +3.60%)
KODEX 필수소비재 (편입상위, 비중 21.18%, 20일선 +7.54%)
KODEX 모멘텀Plus (편입상위, 비중 4.43%, 20일선 +5.99%)",https://finance.naver.com/item/main.naver?code=033780
2026-08-25,001800,오리온홀딩스,25500,15339,8.05,16.42,92.81,26100.00,-2.30,X,-1.16,25034.58,124351,76921,-38.14,식품,지주사,2개통과,"KODEX 코리아배당성장 · 편입상위
TIGER 배당성장 · 편입상위","KODEX 코리아배당성장 (편입상위, 비중 3.66%, 20일선 +0.70%)
TIGER 배당성장 (편입상위, 비중 3.66%, 20일선 +0.43%)",https://finance.naver.com/item/main.naver?code=001800
2026-08-25,093050,LF,23450,6856,7.82,16.42,92.61,22470.00,4.36,X,+5.16,23055.83,33197,28767,-13.34,"섬유,의류,신발,호화품",패션/의류,0개통과,,,https://finance.naver.com/item/main.naver?code=093050
2026-08-25,003690,코리안리,14440,25518,7.36,16.42,92.22,14315.00,0.87,X,-5.19,13218.42,436937,272768,-37.57,손해보험,생명보험 / 손해보험,3개통과,"KODEX 고배당주 · 편입상위
ACE 라이프자산주주가치액티브 · 편입상위
KODEX 보험 · 편입상위","KODEX 고배당주 (편입상위, 비중 4.26%, 20일선 +1.43%)
ACE 라이프자산주주가치액티브 (편입상위, 비중 3.19%, 20일선 +3.79%)
KODEX 보험 (편입상위, 비중 9.68%, 20일선 +6.73%)",https://finance.naver.com/item/main.naver?code=003690
2026-08-25,003300,한일홀딩스,18290,5639,6.34,16.42,91.34,17522.50,4.38,X,+4.87,17182.33,19685,17664,-10.26,건축자재,지주사,0개통과,,,https://finance.naver.com/item/main.naver?code=003300
2026-08-25,012330,현대모비스,498000,451848,6.30,16.42,91.31,493600.00,0.89,O,-3.86,497725.00,512620,255336,-50.19,자동차부품,자동차 대표주 / 스마트카(SMART CAR) / 피지컬 AI/휴머노이드 로봇,3개통과,"KODEX 로봇액티브 · 편입상위
KODEX Top5PlusTR · 편입상위
RISE 코리아밸류업 · 편입상위","KODEX 로봇액티브 (편입상위, 비중 7.88%, 20일선 +2.83%)
KODEX Top5PlusTR (편입상위, 비중 5.32%, 20일선 +3.59%)
RISE 코리아밸류업 (편입상위, 비중 2.56%, 20일선 +3.56%)",https://finance.naver.com/item/main.naver?code=012330
2026-08-25,003490,대한항공,26300,96842,4.37,16.42,89.65,26015.00,1.10,X,+4.16,25774.17,2846540,2261493,-20.55,항공사,환율하락 수혜 / UAM(도심항공모빌리티) / 밸류업(24년 기업가치 제고계획 발표),3개통과,"TIGER 여행레저 · 편입상위
RISE K엔터&여행레저 · 편입상위
KODEX 운송 · 편입상위","TIGER 여행레저 (편입상위, 비중 9.84%, 20일선 +2.16%)
RISE K엔터&여행레저 (편입상위, 비중 13.11%, 20일선 -2.94%)
KODEX 운송 (편입상위, 비중 20.49%, 20일선 +5.33%)",https://finance.naver.com/item/main.naver?code=003490
2026-08-25,073240,금호타이어,7000,20108,4.01,16.42,89.34,7225.00,-3.11,X,-10.14,5878.17,6740606,7319956,+8.59,자동차부품,타이어,3개통과,"KODEX 자동차 · 편입상위
KODEX 200동일가중 · 편입상위
TIGER 200동일가중 · 편입상위","KODEX 자동차 (편입상위, 비중 2.08%, 20일선 +1.69%)
KODEX 200동일가중 (편입상위, 비중 0.87%, 20일선 +3.22%)
TIGER 200동일가중 (편입상위, 비중 0.87%, 20일선 +3.44%)",https://finance.naver.com/item/main.naver?code=073240
2026-08-25,462870,시프트업,32050,18826,3.72,16.42,89.10,31830.00,0.69,O,+1.10,31895.42,112646,58253,-48.29,게임엔터테인먼트,게임 / 모바일게임(스마트폰),3개통과,"TIGER Fn메타버스 · 편입상위
KODEX 게임산업 · 편입상위
RISE 게임테마 · 편입상위","TIGER Fn메타버스 (편입상위, 비중 4.79%, 20일선 -1.20%)
KODEX 게임산업 (편입상위, 비중 10.04%, 20일선 -2.30%)
RISE 게임테마 (편입상위, 비중 11.82%, 20일선 -1.37%)",https://finance.naver.com/item/main.naver?code=462870
2026-08-25,090430,아모레퍼시픽,143300,83820,3.39,16.42,88.81,133970.00,6.96,X,+8.40,125555.83,360097,282734,-21.48,화장품,밸류업(24년 기업가치 제고계획 발표) / 코리아 밸류업 지수(Korea Value-up Index) / 마이크로바이옴,2개통과,"TIGER 화장품 · 편입상위
TIGER 중국소비테마 · 편입상위
TIGER 경기방어 · 편입상위","TIGER 화장품 (편입상위, 비중 8.55%, 20일선 +15.58%)
TIGER 중국소비테마 (편입상위, 비중 5.26%, 20일선 +5.86%)
TIGER 경기방어 (편입상위, 비중 2.58%, 20일선 +3.60%)",https://finance.naver.com/item/main.naver?code=090430
2026-08-25,000815,삼성화재우,413500,289315,2.99,16.42,88.47,398375.00,3.80,X,-0.24,391208.33,16335,11343,-30.56,손해보험,개별 테마 확인 필요,1개통과,TIGER 우선주 · 편입상위,"TIGER 우선주 (편입상위, 비중 5.70%, 20일선 +4.93%)",https://finance.naver.com/item/main.naver?code=000815
2026-08-25,138040,메리츠금융지주,120800,202155,0.42,16.42,86.26,119840.00,0.80,X,+3.07,112975.00,316440,246185,-22.20,증권,밸류업(24년 기업가치 제고계획 발표) / 지주사 / 밸류업(25년 기업가치 제고계획 발표),3개통과,"TIME Korea플러스배당액티브 · 편입상위
SOL 금융지주플러스고배당 · 편입상위
TIGER 200 금융 · 편입상위","TIME Korea플러스배당액티브 (편입상위, 비중 3.97%, 20일선 +2.97%)
SOL 금융지주플러스고배당 (편입상위, 비중 2.60%, 20일선 +0.16%)
TIGER 200 금융 (편입상위, 비중 3.16%, 20일선 +0.79%)",https://finance.naver.com/item/main.naver?code=138040
2026-08-25,010955,S-Oil우,65900,157503,0.30,16.42,86.16,65240.00,1.01,X,-6.52,58543.33,21155,16577,-21.64,석유와가스,개별 테마 확인 필요,0개통과,,,https://finance.naver.com/item/main.naver?code=010955
2026-08-25,079160,CJ CGV,5230,8659,0.19,16.42,86.06,5262.75,-0.62,X,-0.19,4794.12,507800,729657,+43.69,방송과엔터테인먼트,영화,0개통과,,,https://finance.naver.com/item/main.naver?code=079160
2026-08-25,161390,한국타이어앤테크놀로지,66900,82872,0.15,16.42,86.03,68030.00,-1.66,O,-3.18,64043.33,427799,257412,-39.83,자동차부품,밸류업(25년 기업가치 제고계획 발표) / 타이어,3개통과,"KODEX 자동차 · 편입상위
KODEX 자율주행액티브 · 편입상위
KODEX 모멘텀Plus · 편입상위","KODEX 자동차 (편입상위, 비중 12.13%, 20일선 +1.69%)
KODEX 자율주행액티브 (편입상위, 비중 5.78%, 20일선 +4.56%)
KODEX 모멘텀Plus (편입상위, 비중 2.65%, 20일선 +5.99%)",https://finance.naver.com/item/main.naver?code=161390
2026-08-25,268280,미원에스씨,131100,6555,-0.98,16.42,85.06,124280.00,5.49,X,+0.46,115574.17,3519,2812,-20.08,화학,개별 테마 확인 필요,2개통과,"KODEX 200동일가중 · 편입상위
TIGER 200동일가중 · 편입상위","KODEX 200동일가중 (편입상위, 비중 0.67%, 20일선 +3.22%)
TIGER 200동일가중 (편입상위, 비중 0.68%, 20일선 +3.44%)",https://finance.naver.com/item/main.naver?code=268280
2026-08-25,010950,S-Oil,139900,157503,-0.99,16.42,85.05,136350.00,2.60,X,-8.92,120358.33,436383,298385,-31.62,석유와가스,정유 / 윤활유 / LPG(액화석유가스),3개통과,"에셋플러스 코리아대장장이액티브 · 편입상위
FOCUS AI코리아액티브 · 편입상위
TIGER 모멘텀 · 편입상위","에셋플러스 코리아대장장이액티브 (편입상위, 비중 5.08%, 20일선 +5.96%)
FOCUS AI코리아액티브 (편입상위, 비중 4.54%, 20일선 +3.04%)
TIGER 모멘텀 (편입상위, 비중 3.63%, 20일선 +3.34%)",https://finance.naver.com/item/main.naver?code=010950
2026-08-25,294870,IPARK현대산업개발,22400,14763,-1.32,16.42,84.76,21484.50,4.26,X,-0.44,21039.83,217576,183092,-15.85,건설,GTX(수도권 광역급행철도) / 부동산 보유 자산주 / 건설 대표주,3개통과,"KODEX 건설 · 편입상위
TIGER MKF배당귀족 · 편입상위
TIGER 우량가치 · 편입상위","KODEX 건설 (편입상위, 비중 2.88%, 20일선 +6.71%)
TIGER MKF배당귀족 (편입상위, 비중 3.95%, 20일선 +1.19%)
TIGER 우량가치 (편입상위, 비중 2.31%, 20일선 +2.79%)",https://finance.naver.com/item/main.naver?code=294870
2026-08-25,005830,DB손해보험,182500,119538,-2.25,16.42,83.97,167160.00,9.18,X,+0.27,162430.83,241282,231255,-4.16,손해보험,손해보험 / 밸류업(25년 기업가치 제고계획 발표) / 코리아 밸류업 지수(Korea Value-up Index),3개통과,"PLUS 고배당주 · 편입상위
KODEX 금융고배당TOP10타겟위클리커버드콜 · 편입상위
TIME Korea플러스배당액티브 · 편입상위","PLUS 고배당주 (편입상위, 비중 6.05%, 20일선 +1.69%)
KODEX 금융고배당TOP10타겟위클리커버드콜 (편입상위, 비중 6.99%, 20일선 +0.22%)
TIME Korea플러스배당액티브 (편입상위, 비중 5.04%, 20일선 +2.97%)",https://finance.naver.com/item/main.naver?code=005830
2026-08-25,192400,쿠쿠홀딩스,27900,9921,-3.29,16.42,83.07,26762.50,4.25,X,+1.82,26907.50,22002,30637,+39.25,가정용기기와용품,지주사,2개통과,"TIGER 코스피고배당 · 편입상위
ACE 주주환원가치주액티브 · 편입상위","TIGER 코스피고배당 (편입상위, 비중 2.90%, 20일선 +2.23%)
ACE 주주환원가치주액티브 (편입상위, 비중 6.48%, 20일선 +0.27%)",https://finance.naver.com/item/main.naver?code=192400
2026-08-25,026960,동서,25950,25872,-3.35,16.42,83.02,25915.00,0.14,X,+0.58,25732.92,93539,58691,-37.25,식품,음식료업종 / 코리아 밸류업 지수(Korea Value-up Index),1개통과,RISE 중소형고배당 · 편입상위,"RISE 중소형고배당 (편입상위, 비중 3.92%, 20일선 +0.93%)",https://finance.naver.com/item/main.naver?code=026960
2026-08-25,002840,미원상사,134500,6052,-3.93,16.42,82.52,125140.00,7.48,X,+3.22,129723.33,5728,6960,+21.50,화학,코리아 밸류업 지수(Korea Value-up Index) / 화장품,0개통과,,,https://finance.naver.com/item/main.naver?code=002840
2026-08-25,051905,LG생활건강우,109300,47322,-4.04,16.42,82.43,109100.00,0.18,X,+2.63,105152.50,9111,9938,+9.07,화장품,개별 테마 확인 필요,0개통과,,,https://finance.naver.com/item/main.naver?code=051905
2026-08-25,096770,SK이노베이션,125000,211315,-4.51,16.42,82.03,119715.00,4.41,X,-4.94,117196.67,680878,608297,-10.66,석유와가스,정유 / 2차전지(생산) / 윤활유,2개통과,"KODEX 2차전지산업 · 편입상위
TIGER 2차전지테마 · 편입상위
KODEX 2차전지산업레버리지 · 편입상위","KODEX 2차전지산업 (편입상위, 비중 6.41%, 20일선 +6.30%)
TIGER 2차전지테마 (편입상위, 비중 10.05%, 20일선 +6.32%)
KODEX 2차전지산업레버리지 (편입상위, 비중 2.98%, 20일선 +10.19%)",https://finance.naver.com/item/main.naver?code=096770
2026-08-25,090435,아모레퍼시픽우,46400,83820,-4.62,16.42,81.93,44410.00,4.48,X,+5.69,42900.42,20634,11453,-44.50,화장품,개별 테마 확인 필요,0개통과,,,https://finance.naver.com/item/main.naver?code=090435
2026-08-25,005810,풍산홀딩스,38850,5601,-5.59,16.42,81.10,36585.00,6.19,X,+3.32,38819.17,35051,27381,-21.88,비철금속,지주사 / 방위산업/전쟁 및 테러 / 비철금속,0개통과,KODEX 철강 · 편입상위,"KODEX 철강 (편입상위, 비중 2.13%, 20일선 +11.76%)",https://finance.naver.com/item/main.naver?code=005810
2026-08-25,207940,삼성바이오로직스,1.585e+06,733711,-5.71,16.42,80.99,1534850.00,3.27,X,+3.53,1477408.33,64471,47388,-26.50,제약,모더나(MODERNA) / 오가노이드 / 제약업체,3개통과,"KODEX 삼성그룹 · 편입상위
KODEX 코스피 · 편입상위
TIGER 코스피 · 편입상위","KODEX 삼성그룹 (편입상위, 비중 5.50%, 20일선 +4.19%)
KODEX 코스피 (편입상위, 비중 1.31%, 20일선 +4.46%)
TIGER 코스피 (편입상위, 비중 1.29%, 20일선 +4.47%)",https://finance.naver.com/item/main.naver?code=207940
2026-08-25,002790,아모레퍼시픽홀딩스,26850,20529,-5.79,16.42,80.93,25945.00,3.49,X,+6.34,25602.92,137720,92004,-33.19,화장품,밸류업(24년 기업가치 제고계획 발표) / 지주사 / 화장품,2개통과,"TIGER 중국소비테마 · 편입상위
KODEX 밸류Plus · 편입상위","TIGER 중국소비테마 (편입상위, 비중 4.54%, 20일선 +5.86%)
KODEX 밸류Plus (편입상위, 비중 3.01%, 20일선 +2.36%)",https://finance.naver.com/item/main.naver?code=002790
2026-08-25,006040,동원산업,38800,17126,-6.51,16.42,80.31,36810.00,5.41,X,+2.11,36420.83,62250,55067,-11.54,식품,밸류업(24년 기업가치 제고계획 발표) / 지주사 / 부동산 보유 자산주,3개통과,"HANARO Fn K-푸드 · 편입상위
KODEX 밸류Plus · 편입상위
HANARO 농업융복합산업 · 편입상위","HANARO Fn K-푸드 (편입상위, 비중 4.81%, 20일선 +5.65%)
KODEX 밸류Plus (편입상위, 비중 3.59%, 20일선 +2.36%)
HANARO 농업융복합산업 (편입상위, 비중 16.89%, 20일선 +0.47%)",https://finance.naver.com/item/main.naver?code=006040
2026-08-25,035420,NAVER,220500,335328,-6.57,16.42,80.26,215960.00,2.10,O,+1.61,213716.67,2231115,1007099,-54.86,양방향미디어와서비스,웹툰 / 자율주행차 / 음성인식,3개통과,"TIGER 코리아TOP10 · 편입상위
KODEX 로봇액티브 · 편입상위
KODEX 200액티브 · 편입상위","TIGER 코리아TOP10 (편입상위, 비중 3.59%, 20일선 +4.61%)
KODEX 로봇액티브 (편입상위, 비중 6.37%, 20일선 +2.83%)
KODEX 200액티브 (편입상위, 비중 0.95%, 20일선 +4.76%)",https://finance.naver.com/item/main.naver?code=035420
